num_trans_per_hour,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,no_of_transaction_in_hour,type_of_transaction
11,TRANSFER,19543,C79523,12354,4408,D22110,4415,23958,0,,
14,TRANSFER,9602,C81043,18414,8812,D34788,17601,27203,0,,
11,CASH_OUT,10802,C41861,17394,6592,D17854,13946,24748,0,,
2,CASH_OUT,19878,C97276,6972,4318,D40735,2623,22501,0,,
2,CASH_OUT,6795,C56546,12331,5536,D65892,5619,12414,0,,
1,CASH_OUT,12403,C21252,12017,1068,D35238,7076,19479,0,,
15,TRANSFER,9451,C60981,5314,1924,D96934,13829,23280,0,,
17,CASH_OUT,8451,C50434,6241,2584,D23501,11817,20268,1,,
4,TRANSFER,19350,C89025,17563,2194,D87790,4516,23866,1,,
9,CASH_OUT,7344,C57916,14909,7565,D20532,18604,25948,0,,
19,CASH_OUT,14433,C84504,16011,1578,D86755,15547,29980,1,,
16,TRANSFER,8371,C37992,8485,114,D65186,8975,17346,0,,
2,CASH_OUT,17258,C16482,1684,316,D92152,7814,25072,0,,
6,TRANSFER,13594,C80590,19809,6215,D46102,12424,26018,1,,
10,TRANSFER,15942,C92010,8983,5566,D97911,4503,20445,0,,
4,CASH_OUT,18066,C94474,19264,1198,D92573,2984,21050,1,,
17,CASH_OUT,14054,C18190,19508,5454,D19733,2390,16444,0,,
14,CASH_OUT,9810,C96370,18489,8679,D62413,17943,27753,1,,
10,CASH_OUT,17162,C51309,19666,2504,D16777,10355,27517,0,,
14,TRANSFER,8292,C13715,9501,1209,D91159,6211,14503,0,,
3,CASH_OUT,5970,C64204,15914,9944,D54697,12543,18513,1,,
20,TRANSFER,6036,C92026,10882,4846,D33179,15366,21402,0,,
12,CASH_OUT,4472,C69889,3741,1495,D49450,19546,24018,0,,
4,TRANSFER,15811,C91415,14812,8214,D79367,6500,22311,0,,
18,TRANSFER,5518,C21123,14884,9366,D35782,19382,24900,0,,
20,TRANSFER,9864,C75644,8104,1545,D10655,11274,21138,0,,
5,TRANSFER,16068,C11397,17982,1914,D51361,7949,24017,1,,
10,TRANSFER,16734,C66177,14806,11280,D65469,18141,34875,0,,
4,TRANSFER,15632,C62047,19875,4243,D26195,15379,31011,1,,
19,CASH_OUT,2545,C27762,10994,8449,D25343,8413,10958,0,,
2,CASH_OUT,13998,C97306,7037,596,D70565,11549,25547,0,,
11,TRANSFER,11456,C96847,10382,7979,D82721,15701,27157,0,,
3,CASH_OUT,12487,C45128,3516,3257,D76350,7556,20043,0,,
10,CASH_OUT,16563,C35863,15989,15472,D63110,15210,31773,0,,
2,CASH_OUT,15901,C22827,5302,418,D70892,14637,30538,1,,
13,TRANSFER,17367,C19849,7295,1964,D23497,4084,21451,0,,
8,CASH_OUT,17938,C30196,2987,441,D17584,9257,27195,1,,
2,CASH_OUT,12988,C47890,8346,4347,D61035,12703,25691,0,,
4,TRANSFER,14564,C78744,8936,3869,D59221,12329,26893,0,,
17,CASH_OUT,17514,C32681,5204,3443,D67492,13110,30624,0,,
7,TRANSFER,12759,C94070,7845,4414,D28151,12779,25538,0,,
10,CASH_OUT,9461,C46060,2861,600,D73446,5070,14531,0,,
15,CASH_OUT,3558,C29493,5219,1661,D84971,8130,11688,0,,
6,CASH_OUT,15531,C49486,8384,3610,D70769,13560,29091,0,,
16,TRANSFER,15806,C85936,13812,5527,D68908,8832,24638,0,,
13,TRANSFER,6316,C30476,6792,476,D96463,9650,15966,1,,
7,CASH_OUT,7220,C53503,14650,7430,D20993,16924,24144,0,,
10,CASH_OUT,19229,C37639,14723,6486,D38815,10233,29462,0,,
12,TRANSFER,4297,C31631,12073,7776,D69361,18007,22304,1,,
6,CASH_OUT,4969,C74307,7588,2619,D34877,14909,19878,0,,
15,CASH_OUT,6084,C67104,9032,2948,D61584,7571,13655,1,,
15,TRANSFER,4374,C24699,13730,9356,D74179,11412,15786,0,,
10,TRANSFER,18552,C36004,10706,3776,D94443,13653,32205,0,,
1,CASH_OUT,12204,C42895,13619,1415,D49160,13592,25796,0,,
3,TRANSFER,3669,C41059,5115,1446,D65498,12669,16338,0,,
1,TRANSFER,15576,C74624,12632,9197,D87183,13012,28588,0,,
16,TRANSFER,12052,C12405,9629,9413,D74555,18391,30443,1,,
9,CASH_OUT,1622,C62410,15589,13967,D84777,8695,10317,1,,
18,TRANSFER,1293,C88383,15350,14057,D75248,6745,8038,1,,
5,TRANSFER,18437,C91861,13275,5786,D56911,12626,31063,0,,
20,CASH_OUT,3122,C11685,7435,4313,D72711,6291,9413,0,,
12,TRANSFER,4181,C16089,15532,11351,D54853,11031,15212,0,,
4,CASH_OUT,14797,C17455,3075,448,D15285,9082,23879,1,,
7,TRANSFER,6908,C68032,3808,2579,D93246,7070,13978,0,,
8,CASH_OUT,11016,C18294,9683,6978,D95324,9985,21001,1,,
14,TRANSFER,1605,C11265,16504,14899,D85058,8998,10603,0,,
5,CASH_OUT,11602,C19615,9283,972,D64349,3013,14615,0,,
15,TRANSFER,9708,C19247,13127,3419,D88236,10824,20532,0,,
12,TRANSFER,13218,C39391,10533,5901,D26771,17698,30916,0,,
17,CASH_OUT,5771,C37558,9104,3333,D18615,18939,24710,1,,
3,CASH_OUT,3305,C35715,8981,5676,D29021,4527,7832,0,,
16,CASH_OUT,18745,C35659,17015,6978,D25740,14680,33425,0,,
2,CASH_OUT,19524,C22719,10778,3268,D89653,8237,27761,0,,
14,CASH_OUT,6559,C20032,10219,3660,D21869,11932,18491,0,,
14,TRANSFER,11690,C17377,6289,2980,D97861,7744,19434,0,,
18,TRANSFER,1198,C66091,17910,16712,D29096,16373,17571,1,,
14,CASH_OUT,3995,C58701,13182,9187,D62749,2573,6568,1,,
18,TRANSFER,5259,C66720,10379,5120,D18850,6270,11529,1,,
7,CASH_OUT,5715,C82472,3638,3400,D33939,13214,18929,0,,
4,CASH_OUT,5973,C28203,4997,3920,D55434,5219,11192,1,,
20,TRANSFER,3078,C75827,17130,14052,D97999,13230,16308,0,,
10,TRANSFER,19664,C85745,12560,2758,D69272,18597,38261,0,,
5,CASH_OUT,2298,C85288,8968,6670,D40175,9395,11693,1,,
10,CASH_OUT,6017,C84578,1225,991,D58404,4124,10141,1,,
4,CASH_OUT,12077,C31197,6211,5164,D21858,8214,20291,0,,
11,CASH_OUT,12247,C13552,5476,3534,D36875,14961,27208,0,,
9,CASH_OUT,7948,C60251,5276,4933,D58519,11426,19374,0,,
16,TRANSFER,18793,C45553,9521,1323,D42547,2564,21357,0,,
18,TRANSFER,8966,C90464,3847,2404,D47912,11402,20368,1,,
17,TRANSFER,7585,C68696,5485,4434,D38429,3018,10603,0,,
3,TRANSFER,11466,C79562,12231,765,D30115,6510,17976,0,,
5,CASH_OUT,4319,C16793,13204,8885,D46498,11263,15582,0,,
1,TRANSFER,2069,C42413,8341,6272,D78951,11106,13175,1,,
2,TRANSFER,1481,C30435,18128,16647,D85844,16121,17602,0,,
9,TRANSFER,6192,C27896,10351,4159,D89485,1398,7590,1,,
4,TRANSFER,9153,C77141,9231,78,D55731,16846,25999,0,,
14,TRANSFER,9157,C55083,3584,982,D60585,6097,15254,0,,
1,TRANSFER,14661,C50929,17036,2375,D90308,12170,26831,0,,
15,TRANSFER,17017,C91386,15174,6959,D14589,5395,22412,0,,
12,CASH_OUT,19645,C83734,6304,1881,D82675,19172,38817,0,,
3,TRANSFER,14087,C27875,8608,5551,D93223,4631,18718,1,,
20,CASH_OUT,6712,C48923,19190,12478,D72187,10720,17432,1,,
18,CASH_OUT,9405,C58376,7270,4348,D66846,17809,27214,0,,
6,TRANSFER,2743,C28798,12473,9730,D86464,11981,14724,0,,
11,TRANSFER,7632,C89444,19571,11939,D29505,8712,16344,0,,
7,TRANSFER,1272,C76794,7781,6509,D29457,18475,19747,0,,
5,TRANSFER,10367,C65224,3379,313,D38095,2332,12699,1,,
15,CASH_OUT,18030,C21813,13927,11406,D76336,19007,37037,0,,
16,CASH_OUT,19048,C41969,1035,712,D99389,12509,31557,1,,
16,TRANSFER,15453,C63270,3752,2067,D50671,7575,23028,1,,
7,CASH_OUT,17120,C94634,19158,2038,D23861,14251,31371,0,,
20,CASH_OUT,5427,C89121,9940,4513,D46300,13419,18846,1,,
15,TRANSFER,13790,C32376,7585,7543,D93401,8023,21813,1,,
19,CASH_OUT,9606,C92029,4965,1365,D10034,11849,21455,0,,
6,CASH_OUT,11769,C18502,11631,10890,D38703,12428,24197,0,,
20,CASH_OUT,7577,C91501,2130,1075,D54454,4230,11807,0,,
5,CASH_OUT,7435,C38873,2087,246,D57640,13186,20621,1,,
4,CASH_OUT,17766,C89459,14450,2334,D10964,10276,28042,0,,
20,TRANSFER,6157,C94592,14797,8640,D85909,14911,21068,0,,
8,CASH_OUT,18884,C57249,12716,6996,D47311,6908,25792,1,,
11,TRANSFER,3295,C31208,9566,6271,D93522,8960,12255,0,,
4,CASH_OUT,14397,C95206,2407,2360,D40320,1934,16331,0,,
17,CASH_OUT,14114,C79282,11505,474,D52025,1285,15399,0,,
18,CASH_OUT,17353,C46445,18853,1500,D85229,5400,22753,0,,
13,CASH_OUT,9110,C78734,5739,629,D46218,15212,24322,1,,
18,CASH_OUT,6373,C29214,18279,11906,D49818,9813,16186,1,,
15,CASH_OUT,2219,C96669,10372,8153,D86666,11005,13224,0,,
2,TRANSFER,7500,C79948,14641,7141,D17517,15210,22710,1,,
17,TRANSFER,3352,C90608,11282,7930,D50212,6107,9459,0,,
4,CASH_OUT,8218,C81592,6419,1518,D38082,6903,15121,0,,
4,CASH_OUT,5638,C10489,4522,3476,D17052,17489,23127,0,,
17,CASH_OUT,1881,C94271,9003,7122,D99155,18210,20091,0,,
2,CASH_OUT,12960,C74773,14683,1723,D11870,18940,31900,1,,
3,TRANSFER,8552,C70464,13772,5220,D68481,17533,26085,0,,
17,CASH_OUT,11236,C15908,1859,312,D10388,9245,20481,0,,
20,TRANSFER,14858,C71141,10258,6075,D34947,7780,22638,0,,
8,TRANSFER,2017,C57847,9339,7322,D58016,3038,5055,1,,
4,CASH_OUT,6318,C57937,13102,6784,D95605,14795,21113,1,,
18,CASH_OUT,19723,C45020,11801,1561,D36970,12684,32407,0,,
7,CASH_OUT,15692,C52153,12212,1207,D64291,16887,32579,0,,
11,TRANSFER,8691,C46686,5795,2527,D83539,18080,26771,1,,
15,CASH_OUT,6562,C34528,10279,3717,D18073,7068,13630,0,,
14,CASH_OUT,7788,C70126,6135,2143,D97248,14386,22174,0,,
16,TRANSFER,5613,C12997,3057,962,D50808,5701,11314,0,,
13,CASH_OUT,19602,C54330,19906,304,D28205,5871,25473,0,,
8,CASH_OUT,5739,C64585,8460,2721,D25357,18054,23793,0,,
10,TRANSFER,8878,C72433,3474,3368,D59901,13520,22398,0,,
13,CASH_OUT,2862,C77780,14117,11255,D20718,14212,17074,0,,
3,CASH_OUT,6272,C39491,18238,11966,D82795,10534,16806,0,,
8,CASH_OUT,11528,C84119,16863,5335,D80880,15586,27114,0,,
1,TRANSFER,7933,C34653,4827,1192,D26118,1714,9647,0,,
12,TRANSFER,2706,C90929,16008,13302,D71962,4530,7236,0,,
2,CASH_OUT,17745,C20598,18798,1053,D53591,3595,21340,0,,
4,CASH_OUT,7271,C46080,10856,3585,D26168,1368,8639,0,,
19,TRANSFER,16199,C75959,14771,7232,D64659,2171,18370,0,,
13,TRANSFER,17590,C54990,5688,5449,D73828,16127,33717,0,,
3,TRANSFER,10632,C75039,1862,946,D64895,4114,14746,0,,
2,TRANSFER,11253,C44401,5646,746,D56732,14445,25698,0,,
1,TRANSFER,4316,C38027,13048,8732,D52793,16577,20893,1,,
6,TRANSFER,19336,C38601,12069,2085,D19185,18043,37379,0,,
17,TRANSFER,17557,C27047,18079,522,D20911,4751,22308,0,,
1,TRANSFER,2832,C68933,15304,12472,D33991,15852,18684,0,,
1,TRANSFER,10832,C26537,4083,3716,D85026,4766,15598,0,,
7,CASH_OUT,13695,C19475,9933,8444,D43751,5920,19615,0,,
19,TRANSFER,9407,C21266,7234,545,D58053,6030,15437,0,,
11,CASH_OUT,17760,C18227,12339,183,D46015,15817,33577,1,,
14,TRANSFER,4892,C67172,5602,710,D51108,9283,14175,0,,
10,CASH_OUT,9316,C15051,15653,6337,D73675,10708,20024,0,,
16,CASH_OUT,1298,C42689,8814,7516,D83750,19690,20988,1,,
1,CASH_OUT,8062,C58890,15137,7075,D71380,15077,23139,0,,
16,CASH_OUT,11302,C58827,1369,686,D29320,6617,17919,0,,
1,TRANSFER,1814,C28823,19538,17724,D42551,15870,17684,0,,
5,CASH_OUT,12363,C78040,7262,2651,D94512,7724,20087,0,,
16,TRANSFER,5315,C45334,5683,368,D22995,7460,12775,1,,
11,TRANSFER,18029,C68827,10609,9991,D83755,14940,32969,0,,
11,TRANSFER,3005,C51935,17451,14446,D24069,17040,20045,0,,
12,TRANSFER,16369,C87825,14602,9635,D16858,18081,34450,1,,
20,TRANSFER,12020,C90858,16899,4879,D47498,6641,18661,1,,
7,CASH_OUT,17242,C35321,14548,8318,D63000,6077,23319,0,,
17,TRANSFER,10290,C15800,13947,3657,D78575,14412,24702,0,,
13,TRANSFER,11768,C33890,9701,5087,D48201,12273,24041,1,,
5,CASH_OUT,14159,C67566,14667,508,D61456,8871,23030,0,,
5,CASH_OUT,1330,C75136,16247,14917,D19071,2923,4253,0,,
8,TRANSFER,17570,C97490,15972,6538,D34220,3294,20864,1,,
2,CASH_OUT,9299,C10660,16983,7684,D89364,15948,25247,1,,
17,TRANSFER,6539,C51315,19042,12503,D40430,1390,7929,0,,
14,CASH_OUT,2060,C24164,3948,1888,D71073,10707,12767,0,,
2,TRANSFER,5248,C89164,14436,9188,D28618,8930,14178,0,,
1,CASH_OUT,7622,C61585,19523,11901,D98075,10254,17876,1,,
13,TRANSFER,6146,C42699,3941,2843,D59628,7470,13616,0,,
12,TRANSFER,3930,C50624,9187,5257,D61257,10531,14461,0,,
8,CASH_OUT,12284,C44286,5775,4165,D26594,14628,26912,0,,
16,TRANSFER,5871,C80982,10214,4343,D66073,1985,7856,0,,
9,TRANSFER,10292,C15293,1740,1382,D79166,8841,19133,0,,
3,CASH_OUT,1054,C78499,17525,16471,D17499,4661,5715,1,,
13,CASH_OUT,3679,C64820,16717,13038,D82952,9786,13465,0,,
19,TRANSFER,17465,C51706,14657,12461,D55746,2850,20315,0,,
6,TRANSFER,18127,C93508,8997,7663,D52761,11722,29849,0,,
10,CASH_OUT,9039,C96142,15994,6955,D58348,9956,18995,0,,
4,CASH_OUT,9728,C74003,2926,297,D90348,6415,16143,0,,
4,TRANSFER,4108,C29777,18035,13927,D28393,18762,22870,0,,
10,TRANSFER,11614,C94907,16161,4547,D40115,13720,25334,0,,
18,CASH_OUT,12288,C41901,18972,6684,D48513,2952,15240,1,,
12,CASH_OUT,8366,C36309,8588,222,D44236,4068,12434,1,,
10,CASH_OUT,16727,C21130,4319,916,D27338,7619,24346,0,,
17,TRANSFER,17103,C58958,6425,2167,D88977,15499,32602,0,,
9,TRANSFER,6416,C22801,8251,1835,D98680,8271,14687,1,,
17,CASH_OUT,1252,C64629,13773,12521,D19310,16214,17466,0,,
12,CASH_OUT,18593,C28698,7434,6526,D79596,14448,33041,0,,
10,TRANSFER,8545,C43362,13385,4840,D49660,3809,12354,0,,
2,CASH_OUT,18850,C80055,4592,4435,D52517,3475,22325,0,,
9,CASH_OUT,10320,C85720,3791,3580,D51627,3991,14311,0,,
20,TRANSFER,16653,C95580,9804,8313,D30756,19382,36035,0,,
10,CASH_OUT,3590,C81364,18011,14421,D27984,16334,19924,0,,
5,CASH_OUT,9952,C88931,6962,3124,D27463,5321,15273,0,,
11,TRANSFER,2310,C93833,4292,1982,D41536,17181,19491,1,,
13,CASH_OUT,1966,C20485,17217,15251,D12508,2139,4105,0,,
16,TRANSFER,8188,C22623,18704,10516,D24036,16362,24550,0,,
6,CASH_OUT,11025,C60447,1198,688,D76737,6897,17922,0,,
17,CASH_OUT,17706,C16178,4868,1956,D75463,14195,31901,0,,
16,TRANSFER,14216,C16833,10394,4913,D44162,18601,32817,1,,
6,TRANSFER,17587,C81538,10483,6670,D86475,17151,34738,1,,
19,TRANSFER,5074,C63438,3826,2759,D13421,10057,15131,0,,
20,CASH_OUT,6854,C38343,8445,1591,D58582,5780,12634,1,,
7,TRANSFER,16435,C53361,7268,4129,D78408,15911,32346,0,,
8,TRANSFER,9930,C43082,15096,5166,D79961,2996,12926,0,,
9,CASH_OUT,5032,C98275,16964,11932,D60516,14831,19863,0,,
13,CASH_OUT,17964,C55347,12360,10351,D67906,17342,35306,1,,
11,TRANSFER,9306,C60527,10030,724,D41606,10396,19702,0,,
5,TRANSFER,13074,C11016,3745,1722,D50671,14740,27814,1,,
12,CASH_OUT,1622,C72538,3318,1696,D63712,19692,21314,1,,
7,TRANSFER,15102,C76068,5783,518,D81880,7569,22671,0,,
9,TRANSFER,17946,C44868,5777,1712,D82778,4868,22814,0,,
4,TRANSFER,2474,C66717,6042,3568,D41271,12669,15143,1,,
15,TRANSFER,12201,C76645,19530,7329,D97895,18758,30959,0,,
17,TRANSFER,16061,C38366,16113,52,D28788,12648,28709,0,,
7,CASH_OUT,16434,C82251,15536,13939,D54531,18682,35116,0,,
6,TRANSFER,17136,C46830,15252,10793,D83147,18792,35928,0,,
2,TRANSFER,18620,C15896,10103,5618,D53587,7017,25637,0,,
20,CASH_OUT,19255,C60296,4402,3608,D73162,11486,30741,1,,
14,CASH_OUT,11869,C95287,18243,6374,D56720,18114,29983,1,,
11,CASH_OUT,3773,C98485,10764,6991,D45899,3446,7219,0,,
19,TRANSFER,14270,C22335,14473,203,D30789,2745,17015,1,,
11,TRANSFER,10975,C21095,18365,7390,D59235,3599,14574,1,,
15,TRANSFER,9686,C11005,3085,2313,D60711,7848,17534,0,,
10,TRANSFER,18148,C27339,5158,4605,D58851,6549,24697,0,,
16,TRANSFER,13738,C18935,9338,8054,D32150,3976,17714,1,,
7,TRANSFER,12095,C70878,1533,1307,D61181,6358,18453,1,,
1,CASH_OUT,6413,C53400,16287,9874,D95835,4068,10481,0,,
12,TRANSFER,14690,C83682,4514,3322,D87060,9790,24480,0,,
6,CASH_OUT,7704,C11084,9856,2152,D35115,12331,20035,1,,
9,CASH_OUT,4023,C91835,9346,5323,D16069,19242,23265,0,,
10,CASH_OUT,3614,C21673,13963,10349,D30824,14364,17978,0,,
1,TRANSFER,11091,C37850,19426,8335,D71122,15254,26345,0,,
7,CASH_OUT,6745,C50459,15193,8448,D18902,10752,17497,0,,
12,TRANSFER,9081,C88939,13454,4373,D64724,2172,11253,1,,
4,TRANSFER,7382,C19183,7791,409,D22174,15162,22544,0,,
7,CASH_OUT,1997,C57345,4375,2378,D68498,12714,14711,0,,
19,CASH_OUT,14125,C14711,10229,4793,D52121,5894,20019,0,,
2,TRANSFER,8444,C80940,10314,1870,D55540,2981,11425,1,,
3,TRANSFER,8677,C18071,15302,6625,D81088,17256,25933,0,,
1,CASH_OUT,12784,C95182,15039,2255,D36708,19252,32036,1,,
5,TRANSFER,4672,C98973,9637,4965,D27396,13034,17706,1,,
10,TRANSFER,19367,C81136,19403,36,D39530,3081,22448,1,,
20,CASH_OUT,8727,C87913,13707,4980,D34818,16752,25479,0,,
5,CASH_OUT,12952,C86128,12237,2181,D68060,12567,25519,0,,
3,CASH_OUT,7025,C46388,11732,4707,D26957,12922,19947,0,,
1,TRANSFER,9025,C66018,3025,995,D65964,11673,20698,0,,
2,CASH_OUT,18953,C30015,16405,15996,D46702,19932,38885,0,,
14,TRANSFER,1393,C51308,8034,6641,D50861,15424,16817,0,,
8,CASH_OUT,3200,C96514,8750,5550,D91731,7140,10340,0,,
9,TRANSFER,15580,C76935,14016,372,D17788,3124,18704,0,,
9,TRANSFER,11873,C53931,8172,1821,D49180,1672,13545,0,,
16,TRANSFER,13603,C48961,9447,1864,D93752,7958,21561,1,,
4,CASH_OUT,13381,C31896,8074,2975,D14953,9352,22733,0,,
2,CASH_OUT,4294,C26632,2634,1738,D44097,12891,17185,0,,
4,CASH_OUT,5865,C79734,8758,2893,D21511,1858,7723,0,,
3,CASH_OUT,3942,C73380,13057,9115,D53088,18555,22497,0,,
4,CASH_OUT,19284,C14786,15055,624,D91406,1064,20348,1,,
7,CASH_OUT,6233,C16115,1613,190,D99486,2682,8915,0,,
2,TRANSFER,11985,C89449,10551,4376,D60669,1697,13682,0,,
5,CASH_OUT,19186,C72935,9168,1581,D44174,3577,22763,0,,
4,TRANSFER,4298,C81565,19327,15029,D65951,16707,21005,0,,
3,CASH_OUT,9584,C95971,6560,6419,D83618,18481,28065,0,,
6,CASH_OUT,2430,C41955,5744,3314,D97109,10076,12506,0,,
6,TRANSFER,17501,C64315,9780,1532,D30752,3055,20556,1,,
5,TRANSFER,14673,C60621,4168,1872,D99755,11624,26297,1,,
8,TRANSFER,17919,C91834,8966,3475,D37565,13508,31427,1,,
8,CASH_OUT,8843,C21115,5166,2904,D66353,15556,24399,0,,
13,TRANSFER,14113,C88512,12999,12442,D73253,15233,29346,1,,
4,CASH_OUT,11591,C39243,12586,995,D63510,3056,14647,0,,
11,TRANSFER,4943,C65238,4590,983,D34745,19755,24698,0,,
8,CASH_OUT,16009,C62583,14952,13070,D36035,16597,32606,1,,
11,TRANSFER,4245,C20432,16802,12557,D33893,12477,16722,0,,
4,CASH_OUT,13323,C58788,4527,1383,D91676,17877,31200,0,,
6,CASH_OUT,13932,C25457,11247,7317,D32179,13815,27747,0,,
13,TRANSFER,13727,C62436,16226,2499,D43374,9606,23333,0,,
14,TRANSFER,1839,C97817,15223,13384,D48185,4919,6758,0,,
8,TRANSFER,9001,C50459,13989,4988,D76977,4816,13817,0,,
9,CASH_OUT,9549,C52085,18228,8679,D27476,15157,24706,1,,
8,TRANSFER,16947,C21779,5946,334,D83310,8631,25578,0,,
6,CASH_OUT,3063,C86304,3039,687,D58344,15705,18768,0,,
16,TRANSFER,16428,C66564,17810,1382,D92794,8910,25338,0,,
6,TRANSFER,18285,C76487,4561,2854,D62518,7221,25506,0,,
6,TRANSFER,6841,C60727,14956,8115,D48609,6519,13360,1,,
8,CASH_OUT,11810,C71364,14093,2283,D96567,17671,29481,1,,
8,CASH_OUT,2254,C47736,5525,3271,D43311,3183,5437,1,,
20,CASH_OUT,12232,C44303,7141,3082,D26690,4784,17016,1,,
5,TRANSFER,1882,C76963,4999,3117,D29467,2502,4384,0,,
8,CASH_OUT,12460,C81788,12762,302,D50660,8622,21082,0,,
13,CASH_OUT,19759,C56791,2581,2117,D51077,12256,32015,0,,
12,CASH_OUT,18218,C66100,8348,1263,D27994,8104,26322,0,,
13,TRANSFER,2985,C16432,15549,12564,D83618,8259,11244,0,,
6,CASH_OUT,18784,C99647,5005,4017,D56534,19187,37971,0,,
11,CASH_OUT,8154,C13226,4573,2789,D62103,16373,24527,1,,
6,TRANSFER,5539,C38991,11518,5979,D60622,8049,13588,1,,
8,TRANSFER,8126,C54037,10004,1878,D39267,11901,20027,0,,
4,TRANSFER,9379,C88670,18986,9607,D59640,14898,24277,0,,
8,TRANSFER,15775,C37455,13868,5947,D61899,15553,31328,1,,
11,TRANSFER,4349,C42425,17543,13194,D11015,12803,17152,0,,
11,CASH_OUT,7749,C92793,8424,675,D52533,1713,9462,1,,
2,CASH_OUT,13885,C67008,2888,748,D59735,1344,15229,0,,
1,CASH_OUT,9343,C97272,1935,1138,D43773,7033,16376,1,,
5,CASH_OUT,2120,C67712,8919,6799,D19431,19963,22083,1,,
19,TRANSFER,1856,C88761,8994,7138,D52353,1856,3712,0,,
14,CASH_OUT,19716,C71657,6937,2871,D51897,19858,39574,0,,
8,TRANSFER,5435,C19350,13197,7762,D78629,11907,17342,0,,
4,TRANSFER,12010,C66608,1030,565,D71259,11280,23290,0,,
13,CASH_OUT,12157,C21647,18608,6451,D22105,12938,25095,0,,
12,TRANSFER,11570,C10722,10902,5331,D68966,14656,26226,0,,
10,TRANSFER,5752,C97580,19027,13275,D62586,9147,14899,0,,
3,CASH_OUT,15188,C60203,5506,5061,D67315,6535,21723,0,,
2,TRANSFER,16103,C60824,11209,5121,D17178,13836,29939,0,,
17,CASH_OUT,18646,C55383,11027,6086,D84489,8229,26875,0,,
14,CASH_OUT,10314,C90800,1490,1422,D46901,12529,22843,0,,
8,TRANSFER,9346,C71747,18226,8880,D61324,8666,18012,0,,
15,CASH_OUT,2263,C20615,4139,1876,D12564,8105,10368,1,,
14,CASH_OUT,18054,C18055,17896,16279,D78949,16886,34940,0,,
9,TRANSFER,10008,C11537,5102,285,D52637,4390,14398,0,,
2,TRANSFER,13889,C26363,8943,8592,D88340,12765,26654,1,,
9,TRANSFER,13907,C30276,12669,3096,D46661,11753,25660,0,,
19,CASH_OUT,13856,C78109,16987,3131,D16808,10796,24652,0,,
8,TRANSFER,10211,C43798,2838,1204,D33868,7034,17245,0,,
17,CASH_OUT,10904,C22399,1882,84,D23654,8042,18946,0,,
13,TRANSFER,2550,C36830,19255,16705,D31005,2607,5157,1,,
18,CASH_OUT,1413,C20436,12892,11479,D91082,3323,4736,0,,
8,CASH_OUT,6726,C63417,16786,10060,D42071,1421,8147,1,,
9,TRANSFER,10726,C56431,10191,4074,D95181,7107,17833,1,,
3,TRANSFER,6903,C50440,16763,9860,D22123,15472,22375,0,,
13,CASH_OUT,15453,C15373,19071,3618,D26453,15823,31276,1,,
7,CASH_OUT,3041,C85542,1529,1485,D41024,13913,16954,0,,
14,TRANSFER,1207,C89145,15435,14228,D89739,14952,16159,0,,
16,TRANSFER,11389,C40052,11654,265,D49415,12418,23807,1,,
20,TRANSFER,13531,C66409,4128,724,D48488,2809,16340,0,,
3,CASH_OUT,2701,C65988,9398,6697,D43585,11072,13773,0,,
18,TRANSFER,1403,C96095,16663,15260,D12920,18055,19458,0,,
7,CASH_OUT,13236,C55942,5436,4373,D44517,6657,19893,0,,
20,TRANSFER,19489,C60835,9874,1793,D96279,12274,31763,0,,
17,TRANSFER,10621,C43830,7240,4217,D14424,10310,20931,0,,
10,CASH_OUT,3700,C36492,15890,12190,D98964,14813,18513,0,,
2,CASH_OUT,14652,C40862,14725,73,D10412,2830,17482,1,,
15,TRANSFER,11805,C72575,8289,1294,D76699,14795,26600,1,,
18,CASH_OUT,3285,C58107,14629,11344,D31798,16673,19958,0,,
13,TRANSFER,6846,C49110,5103,1601,D27783,6720,13566,0,,
3,CASH_OUT,15239,C33734,18491,3252,D60085,5387,20626,0,,
2,CASH_OUT,11570,C55549,12497,927,D31373,10796,22366,0,,
6,CASH_OUT,14712,C22401,10205,3620,D29287,18526,33238,0,,
16,TRANSFER,3890,C69476,11169,7279,D23644,5468,9358,0,,
19,CASH_OUT,3855,C50204,5607,1752,D45445,15727,19582,0,,
7,CASH_OUT,10009,C87158,16338,6329,D71927,13692,23701,1,,
4,CASH_OUT,7101,C12563,10871,3770,D89944,8192,15293,0,,
4,TRANSFER,5283,C77483,4577,2496,D16128,15619,20902,0,,
18,CASH_OUT,1522,C81141,17859,16337,D52282,11401,12923,1,,
18,TRANSFER,4617,C62945,15959,11342,D69555,8107,12724,1,,
20,CASH_OUT,14047,C59243,19097,5050,D50069,3072,17119,0,,
20,CASH_OUT,18795,C50283,10814,9254,D48572,17938,36733,0,,
20,CASH_OUT,9767,C69335,2459,575,D81385,14185,23952,0,,
19,CASH_OUT,12487,C24505,4159,3837,D50760,19529,32016,1,,
12,CASH_OUT,6115,C94098,19904,13789,D30634,19291,25406,0,,
7,TRANSFER,17563,C20379,14870,1639,D24063,11588,29151,0,,
18,TRANSFER,13786,C23184,14970,1184,D67874,2725,16511,1,,
12,CASH_OUT,19814,C47835,2981,2662,D68713,8431,28245,0,,
